///1
time:116.452,vol:882.84
time:116.564,vol:884.417
time:116.691,vol:885.861
time:116.806,vol:886.784
time:116.912,vol:887.703
time:117.005,vol:888.88
time:117.151,vol:890.613
time:117.257,vol:892.8
time:117.405,vol:896.794
time:117.513,vol:898.138
time:117.612,vol:898.984
time:117.76,vol:899.747
time:117.871,vol:900
time:118.011,vol:900.784
time:118.129,vol:901.737
time:118.232,vol:902.259
time:118.376,vol:902.946
time:118.492,vol:903.392
time:118.628,vol:903.685
time:118.753,vol:904.169
time:118.877,vol:904.403
time:119.018,vol:905.831
time:119.119,vol:906.946
time:119.215,vol:908.438
time:119.361,vol:911.11
time:119.456,vol:912.156
time:119.598,vol:915.509
time:119.71,vol:918.59
time:119.817,vol:919.869
time:119.958,vol:921.074
time:120.062,vol:921.353
time:120.19,vol:922.545
time:120.309,vol:923.153
time:120.443,vol:923.915
time:120.589,vol:925.241
time:120.702,vol:926.687
time:120.797,vol:927.681
time:120.947,vol:929.093
time:121.045,vol:929.538
time:121.196,vol:930.92
time:121.311,vol:932.217
time:121.415,vol:933.048
time:121.558,vol:934.249
time:121.655,vol:934.72
time:121.821,vol:936.418
time:121.929,vol:937.237
time:122.065,vol:938.302
time:122.197,vol:940.014
time:122.301,vol:941.652
time:122.44,vol:942.603
time:122.556,vol:943.901
time:122.686,vol:945.025
time:122.842,vol:945.727
time:122.947,vol:946.592
time:123.102,vol:947.437
time:123.22,vol:947.937
time:123.345,vol:948.639
time:123.462,vol:948.838
time:123.564,vol:949.568
time:123.695,vol:949.847
time:123.814,vol:950.819
time:123.92,vol:951.972
time:124.067,vol:953.768
time:124.175,vol:954.239
time:124.271,vol:955.811
time:124.426,vol:956.884
time:124.525,vol:957.956
time:124.682,vol:960.245
time:124.789,vol:960.857
time:124.889,vol:962.519
time:125.03,vol:963.802
time:125.137,vol:965.882
time:125.256,vol:966.632
time:125.389,vol:969.038
time:125.494,vol:971.314
time:125.648,vol:972.639
time:125.764,vol:974.306
time:125.888,vol:975.822
time:126.008,vol:976.332
time:126.152,vol:977.909
time:126.293,vol:980.232
time:126.399,vol:980.803
time:126.493,vol:982.693
time:126.635,vol:983.963
time:126.735,vol:986.053
time:126.877,vol:988.045
time:126.99,vol:988.689
time:127.093,vol:990.464
time:127.236,vol:991.716
time:127.351,vol:993.642
time:127.479,vol:995.582
time:127.598,vol:996.23
time:127.748,vol:998.046
time:127.886,vol:1000.04
time:127.988,vol:1000.52
time:128.085,vol:1001.2
time:128.234,vol:1001.66
time:128.332,vol:1001.87
time:128.48,vol:1002.25
time:128.588,vol:1002.46
time:128.692,vol:1003.12
time:128.809,vol:1003.39
time:128.924,vol:1004.06
time:129.021,vol:1004.52
time:129.193,vol:1005.12
time:129.289,vol:1005.65
time:129.458,vol:1006.04
time:129.565,vol:1006.83
time:129.659,vol:1008.11
time:129.801,vol:1008.7
